id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_13h00m,15.720000267028809,24.545000076293945,26.854999542236328,32.63500213623047,34.400001525878906,40.97999954223633,40.470001220703125,41.18000030517578,42.7599983215332
0.csv_Day7_13h30m,16.729999542236328,21.979999542236328,22.829999923706055,29.68000030517578,29.139999389648438,37.13999938964844,38.68000030517578,39.81999969482422,40.630001068115234
0.csv_Day7_14h00m,13.130000114440918,22.875,24.3700008392334,30.530000686645508,31.299999237060547,34.599998474121094,34.48500061035156,34.27000045776367,36.209999084472656
0.csv_Day7_14h30m,15.085000038146973,20.275001525878906,24.190000534057617,27.90999984741211,31.290000915527344,32.814998626708984,32.744998931884766,32.439998626708984,33.849998474121094
0.csv_Day7_15h00m,13.125,18.364999771118164,18.94499969482422,24.810001373291016,21.350000381469727,25.184999465942383,26.600000381469727,25.739999771118164,27.639999389648438
0.csv_Day7_15h30m,7.430000305175781,12.095000267028809,13.350000381469727,17.639999389648438,16.67500114440918,19.939998626708984,20.045000076293945,18.15999984741211,22.790000915527344
0.csv_Day7_16h00m,2.3899998664855957,4.984999656677246,6.164999961853027,11.21500015258789,10.71500015258789,11.46500015258789,12.194999694824219,12.295000076293945,20.5
0.csv_Day7_16h30m,0.375,0.824999988079071,1.5549999475479126,3.1649999618530273,2.869999885559082,3.825000047683716,4.444999694824219,5.014999866485596,19.280000686645508
0.csv_Day7_17h00m,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,0.0,0.07000000029802322,0.029999999329447746
0.csv_Day7_17h30m,0.0,0.0,0.0,0.0,0.0,0.05999999865889549,0.0,0.0,0.009999999776482582
0.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291
0.csv_Day7_18h30m,0.0,0.0,0.0,0.004999999888241291,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582
0.csv_Day8_7h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_7h30m,0.18000000715255737,0.304999977350235,0.5299999713897705,0.6600000262260437,0.7300000190734863,0.9300000071525574,1.5550000667572021,2.859999895095825,6.440000057220459
0.csv_Day8_8h00m,1.600000023841858,2.75,3.8399999141693115,5.71999979019165,8.739999771118164,8.765000343322754,8.46500015258789,12.739999771118164,23.940000534057617
0.csv_Day8_8h30m,3.009999990463257,5.429999828338623,8.180000305175781,10.399999618530273,13.65999984741211,14.350000381469727,14.960000038146973,18.079999923706055,30.219999313354492
0.csv_Day8_9h00m,5.289999961853027,9.5,12.5,17.09000015258789,18.90999984741211,21.864999771118164,23.270000457763672,26.029998779296875,39.47999954223633
0.csv_Day8_9h30m,9.545000076293945,13.65999984741211,18.899999618530273,21.969999313354492,26.360000610351562,26.34000015258789,27.139999389648438,30.46500015258789,40.11000061035156
0.csv_Day8_10h00m,16.229999542236328,19.860000610351562,25.479999542236328,28.649999618530273,32.38999938964844,32.689998626708984,33.189998626708984,35.45000076293945,37.63999938964844
0.csv_Day8_10h30m,16.8700008392334,22.3799991607666,27.510000228881836,31.389999389648438,33.939998626708984,37.02000045776367,35.40999984741211,36.9900016784668,40.36499786376953
0.csv_Day8_11h00m,18.8799991607666,26.90999984741211,28.260000228881836,32.38999938964844,38.11000061035156,41.25,42.209999084472656,44.2400016784668,46.91999816894531
0.csv_Day8_11h30m,17.049999237060547,24.329999923706055,28.6200008392334,35.81999969482422,36.650001525878906,39.959999084472656,43.11000061035156,45.099998474121094,46.970001220703125
0.csv_Day8_12h00m,16.360000610351562,25.31999969482422,29.579999923706055,37.2400016784668,37.72999954223633,42.470001220703125,46.0099983215332,45.27000045776367,46.91999816894531
0.csv_Day8_12h30m,16.024999618530273,23.719999313354492,29.81999969482422,33.220001220703125,37.52000045776367,43.400001525878906,44.709999084472656,45.27000045776367,46.2599983215332
0.csv_Day8_13h00m,16.260000228881836,24.649999618530273,27.56999969482422,33.40999984741211,37.75,40.75,42.4900016784668,42.880001068115234,43.849998474121094
0.csv_Day8_13h30m,13.119999885559082,18.6299991607666,23.18000030517578,30.700000762939453,29.899999618530273,39.810001373291016,40.08000183105469,38.83000183105469,43.040000915527344
0.csv_Day8_14h00m,12.979999542236328,21.670000076293945,24.920000076293945,31.239999771118164,31.5,33.90999984741211,34.34000015258789,35.290000915527344,36.33000183105469
0.csv_Day8_14h30m,13.680000305175781,18.520000457763672,22.8799991607666,28.709999084472656,29.40999984741211,30.829999923706055,30.049999237060547,31.200000762939453,34.61000061035156
0.csv_Day8_15h00m,11.835000038146973,15.825000762939453,17.920000076293945,19.40999984741211,23.385000228881836,24.43000030517578,24.114999771118164,22.774999618530273,24.860000610351562
0.csv_Day8_15h30m,6.599999904632568,12.434999465942383,14.139999389648438,14.395000457763672,18.5,19.665000915527344,18.369998931884766,17.280000686645508,22.469999313354492
0.csv_Day8_16h00m,3.934999942779541,6.465000152587891,6.534999847412109,8.324999809265137,10.954999923706055,11.799999237060547,13.15000057220459,13.940000534057617,25.31999969482422
0.csv_Day8_16h30m,0.41499999165534973,1.0750000476837158,1.9849998950958252,2.6649999618530273,3.869999885559082,4.510000228881836,4.159999847412109,5.080000400543213,20.110000610351562
0.csv_Day8_17h00m,0.0,0.0,0.0,0.004999999888241291,0.0,0.0,0.004999999888241291,0.009999999776482582,0.7099999785423279
0.csv_Day8_17h30m,0.0,0.0,0.0,0.0,0.029999999329447746,0.0,0.0,0.004999999888241291,0.009999999776482582
0.csv_Day8_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014999999664723873,0.019999999552965164
0.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582
0.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20999999344348907
1.csv_Day7_6h30m,0.0,0.0,0.004999999888241291,0.0,0.0,0.0,0.0,0.0,0.009999999776482582
1.csv_Day7_7h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582
1.csv_Day7_7h30m,0.05000000074505806,0.14000000059604645,1.0399999618530273,0.41999998688697815,0.2800000011920929,0.3499999940395355,0.36000001430511475,0.7949999570846558,1.5
1.csv_Day7_8h00m,3.5850000381469727,5.739999771118164,7.099999904632568,6.869999885559082,7.710000038146973,7.150000095367432,7.010000228881836,7.784999847412109,8.510000228881836
1.csv_Day7_8h30m,7.340000152587891,12.180000305175781,13.449999809265137,15.170000076293945,15.3100004196167,16.31999969482422,14.539999961853027,14.75,20.280000686645508
1.csv_Day7_9h00m,12.140000343322754,17.514999389648438,20.25,21.729999542236328,22.735000610351562,21.799999237060547,22.540000915527344,22.364999771118164,24.040000915527344
1.csv_Day7_9h30m,12.619999885559082,20.8799991607666,26.809999465942383,27.950000762939453,30.190000534057617,29.06999969482422,29.93000030517578,30.079999923706055,30.329999923706055
1.csv_Day7_10h00m,18.229999542236328,25.549999237060547,30.139999389648438,34.939998626708984,36.2400016784668,36.02000045776367,35.970001220703125,36.30500030517578,37.5099983215332
1.csv_Day7_10h30m,20.700000762939453,29.684999465942383,35.80999755859375,38.96500015258789,41.09000015258789,40.380001068115234,40.869998931884766,41.404998779296875,42.34000015258789
1.csv_Day7_11h00m,27.630001068115234,33.279998779296875,36.80999755859375,40.86000061035156,44.775001525878906,44.00499725341797,43.459999084472656,43.16999816894531,45.86000061035156
1.csv_Day7_11h30m,30.380001068115234,35.845001220703125,42.08000183105469,44.0,47.16999816894531,46.310001373291016,47.52000045776367,47.97999954223633,48.79499816894531
1.csv_Day7_12h00m,28.8700008392334,39.7599983215332,43.70000076293945,45.36000061035156,48.290000915527344,48.54999923706055,48.4900016784668,48.709999084472656,49.66999816894531
1.csv_Day7_12h30m,32.150001525878906,39.16999816894531,42.91999816894531,44.869998931884766,47.68000030517578,48.040000915527344,48.22999954223633,49.04999923706055,50.01499938964844
1.csv_Day7_13h00m,31.969999313354492,39.68000030517578,41.220001220703125,42.880001068115234,45.26000213623047,45.80500030517578,46.56999969482422,46.150001525878906,46.540000915527344
1.csv_Day7_13h30m,28.170000076293945,37.22999954223633,37.45000076293945,39.13999938964844,42.630001068115234,42.7400016784668,43.5,44.2400016784668,45.94499969482422
1.csv_Day7_14h00m,22.350000381469727,32.0099983215332,34.68000030517578,35.630001068115234,37.869998931884766,38.720001220703125,39.119998931884766,39.42499923706055,40.25499725341797
1.csv_Day7_14h30m,20.489999771118164,29.270000457763672,30.1200008392334,30.530000686645508,31.959999084472656,32.130001068115234,33.33000183105469,34.18000030517578,34.72999954223633
1.csv_Day7_15h00m,19.1299991607666,24.06999969482422,24.520000457763672,24.229999542236328,24.959999084472656,25.440000534057617,26.719999313354492,27.280000686645508,27.190000534057617
1.csv_Day7_15h30m,12.34000015258789,19.389999389648438,17.700000762939453,17.65999984741211,18.59000015258789,17.850000381469727,18.8700008392334,18.540000915527344,20.5
1.csv_Day7_16h00m,7.989999771118164,11.020000457763672,10.569999694824219,10.020000457763672,11.510000228881836,10.520000457763672,10.460000038146973,12.430000305175781,12.75
1.csv_Day7_16h30m,2.009999990463257,4.349999904632568,2.5,3.069999933242798,2.640000104904175,3.5799999237060547,2.940000057220459,3.7300000190734863,4.659999847412109
1.csv_Day7_17h00m,0.0,0.0,0.0,0.0,0.0,0.03500000014901161,0.0,0.019999999552965164,0.08500000089406967
1.csv_Day7_17h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,0.009999999776482582
1.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_6h30m,0.0,0.0,0.004999999888241291,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_7h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582
1.csv_Day8_7h30m,0.0,0.1900000125169754,0.949999988079071,0.4449999928474426,0.0,0.17999999225139618,0.15000000596046448,0.41499999165534973,0.8600000143051147
1.csv_Day8_8h00m,2.445000171661377,4.610000133514404,5.03000020980835,6.480000019073486,6.260000228881836,5.260000228881836,6.210000038146973,6.599999904632568,8.020000457763672
1.csv_Day8_8h30m,5.279999732971191,10.729999542236328,11.15999984741211,12.210000038146973,13.069999694824219,11.970000267028809,12.640000343322754,13.539999961853027,15.489999771118164
1.csv_Day8_9h00m,12.65999984741211,16.860000610351562,17.440000534057617,17.614999771118164,17.56999969482422,19.959999084472656,20.78499984741211,21.654998779296875,23.729999542236328
1.csv_Day8_9h30m,13.364999771118164,21.3700008392334,23.940000534057617,24.920000076293945,26.040000915527344,26.155000686645508,27.93000030517578,28.329999923706055,29.989999771118164
1.csv_Day8_10h00m,18.540000915527344,25.68000030517578,28.93000030517578,29.010000228881836,29.6299991607666,31.490001678466797,33.31999969482422,33.95000076293945,36.0
1.csv_Day8_10h30m,19.81999969482422,29.530000686645508,33.58000183105469,35.439998626708984,35.45000076293945,37.61000061035156,38.21500015258789,39.25499725341797,41.66999816894531
1.csv_Day8_11h00m,23.209999084472656,33.95000076293945,35.5099983215332,36.61000061035156,39.9900016784668,40.529998779296875,40.96500015258789,41.900001525878906,45.77000045776367
1.csv_Day8_11h30m,19.030000686645508,33.22999954223633,39.47999954223633,38.88999938964844,44.0,44.51499938964844,45.88999938964844,46.459999084472656,48.040000915527344
1.csv_Day8_12h00m,25.770000457763672,29.200000762939453,40.52000045776367,38.650001525878906,45.439998626708984,45.470001220703125,46.43000030517578,47.290000915527344,48.880001068115234
1.csv_Day8_12h30m,25.959999084472656,34.70000076293945,39.65999984741211,38.02000045776367,44.849998474121094,44.959999084472656,46.84000015258789,47.25,48.724998474121094
1.csv_Day8_13h00m,19.970001220703125,34.470001220703125,38.08000183105469,36.15999984741211,41.7599983215332,43.72999954223633,44.345001220703125,46.15999984741211,48.029998779296875
1.csv_Day8_13h30m,21.350000381469727,29.549999237060547,35.099998474121094,33.58000183105469,38.97999954223633,40.31999969482422,41.790000915527344,42.56999969482422,46.255001068115234
1.csv_Day8_14h00m,18.209999084472656,29.290000915527344,31.459999084472656,30.360000610351562,33.119998931884766,36.25,38.20000076293945,38.13500213623047,39.220001220703125
1.csv_Day8_14h30m,16.1200008392334,25.549999237060547,27.299999237060547,25.389999389648438,28.0,28.920000076293945,31.15999984741211,31.239999771118164,33.54999923706055
1.csv_Day8_15h00m,11.220000267028809,17.8700008392334,20.780000686645508,19.81999969482422,22.0,23.360000610351562,26.729999542236328,27.149999618530273,27.639999389648438
1.csv_Day8_15h30m,7.800000190734863,14.880000114440918,14.59000015258789,13.800000190734863,16.450000762939453,16.6200008392334,18.5,19.299999237060547,19.229999542236328
1.csv_Day8_16h00m,5.159999847412109,6.760000228881836,7.940000057220459,8.5600004196167,10.550000190734863,9.220000267028809,11.899999618530273,11.300000190734863,11.719999313354492
1.csv_Day8_16h30m,1.9299999475479126,2.7200000286102295,2.190000057220459,2.680000066757202,3.194999933242798,4.409999847412109,3.2200000286102295,2.859999895095825,4.755000114440918
1.csv_Day8_17h00m,0.0,0.0,0.0,0.0,0.029999999329447746,0.05999999865889549,0.009999999776482582,0.009999999776482582,0.25
1.csv_Day8_17h30m,0.0,0.0,0.04500000178813934,0.0,0.2750000059604645,0.0,0.009999999776482582,0.0,0.14000000059604645
1.csv_Day8_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,0.019999999552965164
1.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582
1.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029999999329447746
2.csv_Day7_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029999999329447746
2.csv_Day7_7h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582
2.csv_Day7_7h30m,0.18000000715255737,0.4350000023841858,1.100000023841858,0.949999988079071,1.3799999952316284,1.5699999332427979,1.2999999523162842,1.2950000762939453,4.699999809265137
2.csv_Day7_8h00m,2.0,3.799999952316284,5.28000020980835,6.170000076293945,6.684999942779541,6.679999828338623,7.385000228881836,7.529999732971191,8.890000343322754
2.csv_Day7_8h30m,5.140000343322754,10.470000267028809,13.680000305175781,15.1899995803833,15.869999885559082,16.024999618530273,16.729999542236328,17.255001068115234,19.799999237060547
2.csv_Day7_9h00m,7.789999961853027,13.329999923706055,18.93000030517578,21.095001220703125,22.235000610351562,22.790000915527344,23.389999389648438,23.90999984741211,24.979999542236328
2.csv_Day7_9h30m,9.930000305175781,18.600000381469727,24.719999313354492,28.809999465942383,30.03499984741211,30.854999542236328,31.360000610351562,31.735000610351562,33.40999984741211
2.csv_Day7_10h00m,13.489999771118164,23.059999465942383,28.90999984741211,33.47999954223633,34.619998931884766,36.380001068115234,37.54999923706055,37.779998779296875,39.08000183105469
2.csv_Day7_10h30m,13.520000457763672,25.700000762939453,34.88999938964844,37.38999938964844,40.150001525878906,42.09000015258789,41.599998474121094,43.18000030517578,44.22999954223633
