id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_12h30m,18.030000686645508,25.770000457763672,28.389999389648438,31.940000534057617,39.02000045776367,42.279998779296875,42.68000030517578,44.70000076293945,46.029998779296875
0.csv_Day7_13h00m,15.720000267028809,21.459999084472656,21.299999237060547,28.3799991607666,34.400001525878906,41.369998931884766,42.9900016784668,41.939998626708984,42.7599983215332
0.csv_Day7_13h30m,16.729999542236328,21.979999542236328,22.829999923706055,29.68000030517578,33.66999816894531,36.29999923706055,38.68000030517578,40.349998474121094,40.630001068115234
0.csv_Day7_14h00m,14.329999923706055,22.139999389648438,27.290000915527344,31.3700008392334,31.299999237060547,32.91999816894531,33.540000915527344,35.400001525878906,36.209999084472656
0.csv_Day7_14h30m,12.1899995803833,18.100000381469727,24.440000534057617,27.90999984741211,31.290000915527344,31.31999969482422,32.38999938964844,33.2599983215332,33.849998474121094
0.csv_Day7_15h00m,11.5,15.34000015258789,16.690000534057617,19.010000228881836,21.350000381469727,21.139999389648438,23.040000915527344,22.799999237060547,23.84000015258789
0.csv_Day7_15h30m,7.320000171661377,9.5600004196167,10.850000381469727,13.180000305175781,14.050000190734863,15.210000038146973,16.09000015258789,16.510000228881836,15.680000305175781
0.csv_Day7_16h00m,1.149999976158142,4.210000038146973,5.789999961853027,6.440000057220459,8.100000381469727,9.15999984741211,9.350000381469727,9.699999809265137,9.069999694824219
0.csv_Day7_16h30m,-0.0,0.009999999776482582,0.6800000071525574,1.159999966621399,1.1200000047683716,1.75,1.7300000190734863,1.9700000286102295,1.899999976158142
0.csv_Day7_17h00m,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_17h30m,0.0,-0.0,0.0,0.0,-0.0,0.03999999910593033,0.1899999976158142,0.0,0.0
0.csv_Day7_18h00m,0.0,0.0,-0.0,0.0,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582
0.csv_Day7_18h30m,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_19h00m,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
0.csv_Day7_19h30m,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_20h00m,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_20h30m,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_21h00m,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_21h30m,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_22h00m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_22h30m,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_23h00m,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_23h30m,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day8_0h00m,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
0.csv_Day8_0h30m,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day8_1h00m,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day8_1h30m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.csv_Day8_2h00m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
0.csv_Day8_2h30m,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.csv_Day8_3h00m,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
0.csv_Day8_3h30m,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day8_4h00m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
0.csv_Day8_4h30m,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
0.csv_Day8_5h00m,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
0.csv_Day8_5h30m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
0.csv_Day8_6h00m,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day8_6h30m,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day8_7h00m,-0.0,0.0,0.0,-0.0,0.0,0.029999999329447746,0.0,0.0,0.0
0.csv_Day8_7h30m,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.4099999964237213,0.4699999988079071,0.7699999809265137,0.23999999463558197,1.5700000524520874,1.2699999809265137
0.csv_Day8_8h00m,1.7999999523162842,3.1500000953674316,5.5,8.119999885559082,9.829999923706055,8.09000015258789,7.690000057220459,8.770000457763672,11.350000381469727
0.csv_Day8_8h30m,4.840000152587891,9.029999732971191,9.960000038146973,14.800000190734863,15.300000190734863,13.630000114440918,13.720000267028809,14.760000228881836,15.239999771118164
0.csv_Day8_9h00m,7.409999847412109,13.220000267028809,18.18000030517578,17.65999984741211,19.299999237060547,20.270000457763672,20.309999465942383,21.040000915527344,21.56999969482422
0.csv_Day8_9h30m,8.609999656677246,27.049999237060547,23.84000015258789,27.209999084472656,26.440000534057617,26.520000457763672,27.139999389648438,28.34000015258789,28.84000015258789
0.csv_Day8_10h00m,17.579999923706055,19.860000610351562,26.799999237060547,28.649999618530273,32.38999938964844,32.689998626708984,34.20000076293945,36.41999816894531,37.63999938964844
0.csv_Day8_10h30m,15.619999885559082,22.3799991607666,29.0,31.389999389648438,33.939998626708984,38.709999084472656,40.61000061035156,41.060001373291016,43.22999954223633
0.csv_Day8_11h00m,20.280000686645508,27.40999984741211,28.260000228881836,32.38999938964844,39.81999969482422,41.25,42.209999084472656,44.7400016784668,46.91999816894531
0.csv_Day8_11h30m,29.030000686645508,31.479999542236328,34.40999984741211,36.2599983215332,41.83000183105469,41.900001525878906,45.2400016784668,45.27000045776367,46.970001220703125
0.csv_Day8_12h00m,13.550000190734863,35.400001525878906,39.58000183105469,41.130001068115234,40.63999938964844,44.029998779296875,46.060001373291016,46.54999923706055,46.91999816894531
0.csv_Day8_12h30m,14.630000114440918,23.719999313354492,29.81999969482422,34.15999984741211,37.52000045776367,43.400001525878906,45.380001068115234,45.40999984741211,46.2599983215332
0.csv_Day8_13h00m,16.260000228881836,26.389999389648438,25.969999313354492,33.40999984741211,38.20000076293945,42.66999816894531,42.72999954223633,42.880001068115234,42.119998931884766
0.csv_Day8_13h30m,12.890000343322754,20.079999923706055,27.299999237060547,32.689998626708984,37.22999954223633,39.810001373291016,40.08000183105469,39.02000045776367,42.88999938964844
0.csv_Day8_14h00m,12.979999542236328,22.219999313354492,26.280000686645508,32.900001525878906,31.5,34.27000045776367,34.34000015258789,35.290000915527344,35.619998931884766
0.csv_Day8_14h30m,13.680000305175781,20.049999237060547,27.329999923706055,28.709999084472656,30.399999618530273,30.829999923706055,30.049999237060547,31.200000762939453,33.4900016784668
0.csv_Day8_15h00m,7.329999923706055,12.850000381469727,17.5,19.780000686645508,18.639999389648438,23.0,21.489999771118164,21.860000610351562,23.239999771118164
0.csv_Day8_15h30m,5.920000076293945,11.420000076293945,11.84000015258789,13.329999923706055,14.920000076293945,17.079999923706055,15.9399995803833,17.280000686645508,17.239999771118164
0.csv_Day8_16h00m,2.359999895095825,5.429999828338623,5.650000095367432,6.260000228881836,7.110000133514404,9.260000228881836,10.430000305175781,10.569999694824219,10.470000267028809
0.csv_Day8_16h30m,0.0,0.05999999865889549,1.600000023841858,2.490000009536743,1.3700000047683716,2.380000114440918,1.0800000429153442,1.5800000429153442,2.299999952316284
0.csv_Day8_17h00m,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.009999999776482582,0.3799999952316284
0.csv_Day8_17h30m,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.3100000023841858,0.0,0.009999999776482582
0.csv_Day8_18h00m,-0.0,-0.0,-0.0,-0.0,0.009999999776482582,0.0,0.0,0.009999999776482582,0.019999999552965164
0.csv_Day8_18h30m,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.019999999552965164,0.0
0.csv_Day8_19h00m,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.009999999776482582,0.0
0.csv_Day8_19h30m,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
0.csv_Day8_20h00m,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.csv_Day8_20h30m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.csv_Day8_21h00m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
0.csv_Day8_21h30m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
0.csv_Day8_22h00m,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_22h30m,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_23h00m,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day8_23h30m,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
1.csv_Day7_0h00m,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_0h30m,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
1.csv_Day7_1h00m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.csv_Day7_1h30m,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.csv_Day7_2h00m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
1.csv_Day7_2h30m,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_3h00m,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_3h30m,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
1.csv_Day7_4h00m,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1.csv_Day7_4h30m,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
1.csv_Day7_5h00m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
1.csv_Day7_5h30m,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1.csv_Day7_6h00m,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
1.csv_Day7_6h30m,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.009999999776482582,0.0
1.csv_Day7_7h00m,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1.csv_Day7_7h30m,0.10000000149011612,0.05000000074505806,1.2899999618530273,0.4000000059604645,1.2599999904632568,0.019999999552965164,0.6899999976158142,0.029999999329447746,0.38999998569488525
1.csv_Day7_8h00m,3.2799999713897705,9.300000190734863,7.699999809265137,6.869999885559082,8.630000114440918,7.320000171661377,7.010000228881836,7.150000095367432,8.25
1.csv_Day7_8h30m,7.079999923706055,13.619999885559082,16.299999237060547,16.34000015258789,16.420000076293945,16.6299991607666,14.539999961853027,14.850000381469727,15.619999885559082
1.csv_Day7_9h00m,13.760000228881836,16.93000030517578,23.420000076293945,22.3700008392334,21.729999542236328,22.110000610351562,22.770000457763672,21.350000381469727,21.770000457763672
1.csv_Day7_9h30m,11.460000038146973,21.399999618530273,26.81999969482422,29.760000228881836,30.190000534057617,28.290000915527344,28.520000457763672,30.079999923706055,30.219999313354492
1.csv_Day7_10h00m,15.640000343322754,24.510000228881836,30.719999313354492,36.279998779296875,38.0,36.02000045776367,36.209999084472656,35.08000183105469,36.29999923706055
1.csv_Day7_10h30m,15.260000228881836,26.549999237060547,35.7599983215332,36.70000076293945,39.29999923706055,43.119998931884766,38.77000045776367,39.790000915527344,42.34000015258789
1.csv_Day7_11h00m,26.139999389648438,32.619998931884766,35.97999954223633,40.75,43.349998474121094,42.060001373291016,41.56999969482422,41.900001525878906,42.959999084472656
1.csv_Day7_11h30m,22.579999923706055,32.810001373291016,42.08000183105469,46.540000915527344,44.59000015258789,47.66999816894531,47.52000045776367,49.630001068115234,49.75
1.csv_Day7_12h00m,28.8700008392334,40.560001373291016,45.029998779296875,48.31999969482422,49.86000061035156,50.099998474121094,48.4900016784668,51.22999954223633,51.630001068115234
1.csv_Day7_12h30m,34.900001525878906,39.150001525878906,45.84000015258789,47.61000061035156,50.189998626708984,50.38999938964844,52.0099983215332,49.45000076293945,50.59000015258789
1.csv_Day7_13h00m,38.33000183105469,44.09000015258789,45.09000015258789,45.790000915527344,43.630001068115234,45.40999984741211,47.4900016784668,44.95000076293945,45.939998626708984
1.csv_Day7_13h30m,32.91999816894531,39.65999984741211,40.709999084472656,43.79999923706055,46.13999938964844,46.79999923706055,47.650001525878906,47.650001525878906,49.16999816894531
1.csv_Day7_14h00m,22.350000381469727,32.0099983215332,37.77000045776367,39.47999954223633,39.380001068115234,41.279998779296875,40.880001068115234,39.380001068115234,42.41999816894531
1.csv_Day7_14h30m,20.489999771118164,31.469999313354492,34.83000183105469,35.560001373291016,34.97999954223633,33.939998626708984,34.81999969482422,34.84000015258789,34.150001525878906
1.csv_Day7_15h00m,19.68000030517578,25.459999084472656,29.229999542236328,30.270000457763672,30.899999618530273,28.59000015258789,28.010000228881836,27.940000534057617,26.56999969482422
1.csv_Day7_15h30m,12.15999984741211,19.389999389648438,21.559999465942383,22.950000762939453,21.649999618530273,21.030000686645508,21.059999465942383,20.149999618530273,20.5
1.csv_Day7_16h00m,9.260000228881836,11.020000457763672,13.699999809265137,12.279999732971191,12.850000381469727,13.119999885559082,13.09000015258789,12.960000038146973,12.180000305175781
1.csv_Day7_16h30m,2.0899999141693115,5.010000228881836,3.240000009536743,4.820000171661377,3.309999942779541,4.03000020980835,2.9600000381469727,4.5,3.5899999141693115
1.csv_Day7_17h00m,0.0,-0.0,-0.0,0.0,1.409999966621399,0.0,0.009999999776482582,0.0,0.1899999976158142
1.csv_Day7_17h30m,0.0,0.0,0.0,0.0,0.0,1.0099999904632568,0.0,0.0,0.0
1.csv_Day7_18h00m,0.0,0.0,-0.0,-0.0,0.0,0.0,0.009999999776482582,0.009999999776482582,0.0
1.csv_Day7_18h30m,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
1.csv_Day7_19h00m,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
1.csv_Day7_19h30m,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1.csv_Day7_20h00m,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.csv_Day7_20h30m,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.csv_Day7_21h00m,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
1.csv_Day7_21h30m,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.csv_Day7_22h00m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
1.csv_Day7_22h30m,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_23h00m,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
1.csv_Day7_23h30m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_0h00m,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
1.csv_Day8_0h30m,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
1.csv_Day8_1h00m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.csv_Day8_1h30m,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.csv_Day8_2h00m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
1.csv_Day8_2h30m,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.csv_Day8_3h00m,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
1.csv_Day8_3h30m,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1.csv_Day8_4h00m,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
1.csv_Day8_4h30m,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1.csv_Day8_5h00m,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
1.csv_Day8_5h30m,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
1.csv_Day8_6h00m,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1.csv_Day8_6h30m,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
1.csv_Day8_7h00m,0.0,0.0,0.0,0.0,-0.0,0.05000000074505806,0.0,0.0,0.009999999776482582
1.csv_Day8_7h30m,0.0,-0.0,0.7900000214576721,0.09000000357627869,0.1599999964237213,0.07000000029802322,0.05999999865889549,0.03999999910593033,0.7699999809265137
1.csv_Day8_8h00m,2.1600000858306885,4.610000133514404,6.800000190734863,6.480000019073486,6.289999961853027,7.360000133514404,5.800000190734863,5.880000114440918,7.269999980926514
1.csv_Day8_8h30m,4.340000152587891,11.869999885559082,14.199999809265137,15.420000076293945,14.180000305175781,12.380000114440918,12.720000267028809,13.390000343322754,13.029999732971191
1.csv_Day8_9h00m,12.65999984741211,17.690000534057617,21.149999618530273,17.149999618530273,19.59000015258789,19.6200008392334,19.260000228881836,21.31999969482422,20.1200008392334
1.csv_Day8_9h30m,9.0,27.049999237060547,27.40999984741211,26.860000610351562,26.040000915527344,26.1299991607666,24.860000610351562,26.600000381469727,28.799999237060547
1.csv_Day8_10h00m,21.989999771118164,25.68000030517578,34.88999938964844,27.920000076293945,29.6299991607666,30.739999771118164,32.83000183105469,32.5,32.869998931884766
1.csv_Day8_10h30m,20.649999618530273,29.530000686645508,37.220001220703125,39.369998931884766,36.45000076293945,35.41999816894531,34.279998779296875,37.34000015258789,39.880001068115234
1.csv_Day8_11h00m,23.209999084472656,37.77000045776367,35.5099983215332,37.88999938964844,40.130001068115234,40.529998779296875,40.08000183105469,40.810001373291016,43.099998474121094
1.csv_Day8_11h30m,22.40999984741211,33.22999954223633,42.349998474121094,45.529998779296875,44.0,43.61000061035156,46.029998779296875,46.369998931884766,47.7599983215332
1.csv_Day8_12h00m,25.770000457763672,41.2599983215332,46.869998931884766,46.630001068115234,48.119998931884766,45.650001525878906,45.4900016784668,47.290000915527344,47.5
1.csv_Day8_12h30m,29.729999542236328,36.130001068115234,39.65999984741211,49.630001068115234,48.08000183105469,50.77000045776367,47.959999084472656,47.810001373291016,49.959999084472656
1.csv_Day8_13h00m,16.260000228881836,40.68000030517578,42.61000061035156,42.31999969482422,45.310001373291016,47.540000915527344,43.47999954223633,46.25,48.029998779296875
1.csv_Day8_13h30m,21.350000381469727,29.549999237060547,38.93000030517578,44.16999816894531,40.43000030517578,41.380001068115234,46.93000030517578,46.779998779296875,49.650001525878906
1.csv_Day8_14h00m,18.809999465942383,32.2599983215332,34.529998779296875,38.810001373291016,36.2599983215332,40.380001068115234,39.189998626708984,37.939998626708984,36.7599983215332
1.csv_Day8_14h30m,18.059999465942383,28.6200008392334,27.329999923706055,26.469999313354492,30.399999618530273,28.920000076293945,32.119998931884766,31.290000915527344,33.54999923706055
1.csv_Day8_15h00m,10.720000267028809,17.8700008392334,24.299999237060547,27.56999969482422,23.700000762939453,26.780000686645508,26.729999542236328,28.5,27.3700008392334
1.csv_Day8_15h30m,9.989999771118164,18.1299991607666,18.200000762939453,19.670000076293945,20.520000457763672,21.989999771118164,21.6299991607666,20.030000686645508,19.93000030517578
1.csv_Day8_16h00m,8.399999618530273,11.979999542236328,10.09000015258789,11.319999694824219,12.819999694824219,13.630000114440918,13.300000190734863,14.920000076293945,14.199999809265137
1.csv_Day8_16h30m,2.799999952316284,2.7200000286102295,3.8399999141693115,2.819999933242798,3.1600000858306885,5.300000190734863,4.070000171661377,4.349999904632568,6.639999866485596
1.csv_Day8_17h00m,-0.0,0.0,0.0,0.0,0.009999999776482582,1.149999976158142,0.009999999776482582,1.5,0.019999999552965164
1.csv_Day8_17h30m,0.0,-0.0,-0.0,0.0,0.019999999552965164,0.0,0.30000001192092896,0.0,0.009999999776482582
1.csv_Day8_18h00m,-0.0,-0.0,-0.0,0.25999999046325684,0.009999999776482582,0.0,0.0,0.009999999776482582,0.019999999552965164
1.csv_Day8_18h30m,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
1.csv_Day8_19h00m,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.csv_Day8_19h30m,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1.csv_Day8_20h00m,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_20h30m,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_21h00m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
1.csv_Day8_21h30m,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
1.csv_Day8_22h00m,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
1.csv_Day8_22h30m,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1.csv_Day8_23h00m,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
1.csv_Day8_23h30m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_0h00m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
2.csv_Day7_0h30m,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2.csv_Day7_1h00m,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2.csv_Day7_1h30m,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
2.csv_Day7_2h00m,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2.csv_Day7_2h30m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
2.csv_Day7_3h00m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2.csv_Day7_3h30m,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
2.csv_Day7_4h00m,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2.csv_Day7_4h30m,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
2.csv_Day7_5h00m,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2.csv_Day7_5h30m,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2.csv_Day7_6h00m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2.csv_Day7_6h30m,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.009999999776482582,0.009999999776482582,0.029999999329447746
2.csv_Day7_7h00m,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
2.csv_Day7_7h30m,0.029999999329447746,0.0,1.100000023841858,0.47999998927116394,1.5800000429153442,1.4299999475479126,1.2999999523162842,0.9700000286102295,1.5199999809265137
